Req_Header,Req_Line,Req_ID,Create_Date,Create_User,Create_Role,Create_Type,Create_Source,Release_DateTime,Release_User,Release_Role,Release_Type,Release_Source
0010210679,20,0010210679_20,"2018-02-08",DIR13,,Indirect,N.A.,"2018-02-08 18:59:18",DIR30,"SES Approver",Indirect,N.A.
0010210686,10,0010210686_10,"2018-02-08",USR01194,Secretary,Indirect,Inforecord,"2018-02-13 07:46:00",DSTB54,"Req Approver",Indirect,Inforecord
0010210686,20,0010210686_20,"2018-02-08",USR01194,Secretary,Indirect,Inforecord,"2018-02-13 07:46:00",DSTB54,"Req Approver",Indirect,Inforecord
0010210695,10,0010210695_10,"2018-02-08",FAR104,Secretary,Indirect,N.A.,"2018-02-10 16:37:15",USR00384,"Req Approver",Indirect,N.A.
0010210711,10,0010210711_10,"2018-02-08",DIR13,,Indirect,N.A.,"2018-02-08 18:59:11",DIR30,"SES Approver",Indirect,N.A.
0010210711,20,0010210711_20,"2018-02-08",DIR13,,Indirect,N.A.,"2018-02-08 18:59:11",DIR30,"SES Approver",Indirect,N.A.
0010210716,10,0010210716_10,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-09 15:27:41",USR00880,"Req Approver",Indirect,"Fornitore Fisso"
0010210717,10,0010210717_10,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 19:17:40",COQB09,Secretary,Indirect,Inforecord
0010210718,10,0010210718_10,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-09 15:27:30",USR00880,"Req Approver",Indirect,"Fornitore Fisso"
0010210734,10,0010210734_10,"2018-02-08",DAM03,Secretary,Indirect,N.A.,"2018-02-20 17:12:11",DAM11,"Req Approver",Indirect,N.A.
0010210770,10,0010210770_10,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:26:33",COQB58,,Indirect,Inforecord
0010210770,20,0010210770_20,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:26:33",COQB58,,Indirect,Inforecord
0010210770,30,0010210770_30,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:26:33",COQB58,,Indirect,Inforecord
0010210771,10,0010210771_10,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,20,0010210771_20,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,30,0010210771_30,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,40,0010210771_40,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,50,0010210771_50,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,60,0010210771_60,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,70,0010210771_70,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210771,80,0010210771_80,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:30:48",USR01465,"Req Approver",Indirect,Inforecord
0010210773,10,0010210773_10,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:25:47",COQB58,,Indirect,Inforecord
0010210773,20,0010210773_20,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:25:47",COQB58,,Indirect,Inforecord
0010210773,30,0010210773_30,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:25:47",COQB58,,Indirect,Inforecord
0010210773,40,0010210773_40,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:25:47",COQB58,,Indirect,Inforecord
0010210773,50,0010210773_50,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:25:47",COQB58,,Indirect,Inforecord
0010210773,60,0010210773_60,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-08 23:25:47",COQB58,,Indirect,Inforecord
0010210774,10,0010210774_10,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,100,0010210774_100,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,110,0010210774_110,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,120,0010210774_120,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,20,0010210774_20,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,30,0010210774_30,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,40,0010210774_40,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,50,0010210774_50,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,60,0010210774_60,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,70,0010210774_70,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,80,0010210774_80,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210774,90,0010210774_90,"2018-02-08",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:28",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210775,100,0010210775_100,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,120,0010210775_120,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,130,0010210775_130,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,140,0010210775_140,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,150,0010210775_150,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,170,0010210775_170,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,180,0010210775_180,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,190,0010210775_190,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,20,0010210775_20,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,200,0010210775_200,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,220,0010210775_220,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,230,0010210775_230,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,240,0010210775_240,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,250,0010210775_250,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,30,0010210775_30,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,40,0010210775_40,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,50,0010210775_50,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,70,0010210775_70,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,80,0010210775_80,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210775,90,0010210775_90,"2018-02-08",COQB09,Secretary,Indirect,Inforecord,"2018-02-21 15:31:06",USR01465,"Req Approver",Indirect,Inforecord
0010210777,10,0010210777_10,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-13 10:09:07",DAM05,Procurement,Indirect,N.A.
0010210777,20,0010210777_20,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-13 10:09:07",DAM05,Procurement,Indirect,N.A.
0010210777,30,0010210777_30,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-13 10:09:07",DAM05,Procurement,Indirect,N.A.
0010210777,390,0010210777_390,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-13 10:09:07",DAM05,Procurement,Indirect,N.A.
0010210778,10,0010210778_10,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:29:01",USR00470,"Req Approver",Indirect,N.A.
0010210778,20,0010210778_20,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:29:01",USR00470,"Req Approver",Indirect,N.A.
0010210778,30,0010210778_30,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:29:01",USR00470,"Req Approver",Indirect,N.A.
0010210778,390,0010210778_390,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:29:01",USR00470,"Req Approver",Indirect,N.A.
0010210789,10,0010210789_10,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-14 09:06:45",USR00470,"Req Approver",Indirect,N.A.
0010210789,20,0010210789_20,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-14 09:06:45",USR00470,"Req Approver",Indirect,N.A.
0010210789,30,0010210789_30,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-14 09:06:45",USR00470,"Req Approver",Indirect,N.A.
0010210789,390,0010210789_390,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-14 09:06:45",USR00470,"Req Approver",Indirect,N.A.
0010210794,10,0010210794_10,"2018-02-09",USR00376,Secretary,Indirect,N.A.,"2018-02-14 09:06:07",USR00470,"Req Approver",Indirect,N.A.
0010210794,220,0010210794_220,"2018-02-09",USR00376,Secretary,Indirect,N.A.,"2018-02-14 09:06:07",USR00470,"Req Approver",Indirect,N.A.
0010210794,340,0010210794_340,"2018-02-09",USR00376,Secretary,Indirect,N.A.,"2018-02-14 09:06:07",USR00470,"Req Approver",Indirect,N.A.
0010210794,460,0010210794_460,"2018-02-09",USR00376,Secretary,Indirect,N.A.,"2018-02-14 09:06:07",USR00470,"Req Approver",Indirect,N.A.
0010210794,580,0010210794_580,"2018-02-09",USR00376,Secretary,Indirect,N.A.,"2018-02-14 09:06:07",USR00470,"Req Approver",Indirect,N.A.
0010210799,10,0010210799_10,"2018-02-09",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-09 15:27:07",USR00880,"Req Approver",Indirect,"Fornitore Fisso"
0010210800,10,0010210800_10,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:28:47",USR00470,"Req Approver",Indirect,N.A.
0010210800,20,0010210800_20,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:28:47",USR00470,"Req Approver",Indirect,N.A.
0010210800,30,0010210800_30,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:28:47",USR00470,"Req Approver",Indirect,N.A.
0010210800,390,0010210800_390,"2018-02-08",CED09,Secretary,Indirect,N.A.,"2018-02-12 17:28:47",USR00470,"Req Approver",Indirect,N.A.
0010210805,10,0010210805_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:49:20",DIR500,"Req Approver",Indirect,N.A.
0010210806,10,0010210806_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:49:26",DIR500,"Req Approver",Indirect,N.A.
0010210807,10,0010210807_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:52:55",DIR500,"Req Approver",Indirect,N.A.
0010210808,10,0010210808_10,"2018-02-09",DST110,,Direct,N.A.,"2018-02-12 16:41:07",DST75,"Req Approver",Direct,N.A.
0010210809,10,0010210809_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:53:06",DIR500,"Req Approver",Indirect,N.A.
0010210810,10,0010210810_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:53:14",DIR500,"Req Approver",Indirect,N.A.
0010210812,10,0010210812_10,"2018-02-09",PER12,Secretary,Indirect,N.A.,"2018-02-22 10:57:37",PER09,"Req Approver",Indirect,N.A.
0010210813,10,0010210813_10,"2018-02-09",USRBR00026,,Direct,Inforecord,"2018-02-12 17:29:52",USR00470,"Req Approver",Direct,Inforecord
0010210814,10,0010210814_10,"2018-02-09",MKT147,Secretary,Indirect,N.A.,"2018-02-09 10:55:12",MKT135,"Req Approver",Indirect,N.A.
0010210817,10,0010210817_10,"2018-02-09",DST57,,Direct,Inforecord,"2018-02-09 10:54:58",DST75,"Req Approver",Direct,Inforecord
0010210819,10,0010210819_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:53:29",DIR500,"Req Approver",Indirect,N.A.
0010210820,10,0010210820_10,"2018-02-09",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:45",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210820,20,0010210820_20,"2018-02-09",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:45",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210820,30,0010210820_30,"2018-02-09",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:45",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210820,40,0010210820_40,"2018-02-09",MKT78,Secretary,Indirect,"Fornitore Fisso","2018-02-20 18:15:45",USR00742,"Req Approver",Indirect,"Fornitore Fisso"
0010210826,10,0010210826_10,"2018-02-09",EST55,Secretary,Indirect,N.A.,"2018-02-12 10:25:22",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210827,10,0010210827_10,"2018-02-09",EST01,"SES Approver",Indirect,N.A.,"2018-02-26 14:28:27",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210833,10,0010210833_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:53:37",DIR500,"Req Approver",Indirect,N.A.
0010210835,10,0010210835_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:53:46",DIR500,"Req Approver",Indirect,N.A.
0010210837,10,0010210837_10,"2018-02-09",CED09,Secretary,Indirect,N.A.,"2018-02-13 09:21:09",USR00470,"Req Approver",Indirect,N.A.
0010210837,20,0010210837_20,"2018-02-09",CED09,Secretary,Indirect,N.A.,"2018-02-13 09:21:09",USR00470,"Req Approver",Indirect,N.A.
0010210837,30,0010210837_30,"2018-02-09",CED09,Secretary,Indirect,N.A.,"2018-02-13 09:21:09",USR00470,"Req Approver",Indirect,N.A.
0010210837,390,0010210837_390,"2018-02-09",CED09,Secretary,Indirect,N.A.,"2018-02-13 09:21:09",USR00470,"Req Approver",Indirect,N.A.
0010210839,10,0010210839_10,"2018-02-09",DRS10,Secretary,Indirect,N.A.,"2018-02-15 12:40:00",DAM05,Procurement,Indirect,N.A.
0010210842,10,0010210842_10,"2018-02-09",USR01936,Secretary,Indirect,N.A.,"2018-02-13 14:56:34",DIR500,"Req Approver",Indirect,N.A.
0010210844,10,0010210844_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:53:53",DIR500,"Req Approver",Indirect,N.A.
0010210846,10,0010210846_10,"2018-02-09",DIR13,,Indirect,N.A.,"2018-02-14 09:05:55",USR00470,"Req Approver",Indirect,N.A.
0010210847,10,0010210847_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:54:12",DIR500,"Req Approver",Indirect,N.A.
0010210853,10,0010210853_10,"2018-02-09",DRS10,Secretary,Indirect,N.A.,"2018-02-09 12:05:38",MKT54,"Req Approver",Indirect,N.A.
0010210854,10,0010210854_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:54:22",DIR500,"Req Approver",Indirect,N.A.
0010210855,10,0010210855_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:54:31",DIR500,"Req Approver",Indirect,N.A.
0010210856,10,0010210856_10,"2018-02-09",DIR13,,Indirect,N.A.,"2018-02-12 17:29:18",DIR30,"SES Approver",Indirect,N.A.
0010210866,10,0010210866_10,"2018-02-09",DRS10,Secretary,Indirect,N.A.,"2018-02-15 12:40:24",DAM05,Procurement,Indirect,N.A.
0010210867,10,0010210867_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:54:44",DIR500,"Req Approver",Indirect,N.A.
0010210868,10,0010210868_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:55:04",DIR500,"Req Approver",Indirect,N.A.
0010210870,10,0010210870_10,"2018-02-09",EST55,Secretary,Indirect,N.A.,"2018-02-12 10:25:46",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210872,10,0010210872_10,"2018-02-09",EST55,Secretary,Indirect,N.A.,"2018-02-12 10:26:17",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210873,10,0010210873_10,"2018-02-09",EST55,Secretary,Indirect,N.A.,"2018-02-12 10:26:43",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210877,10,0010210877_10,"2018-02-09",EST55,Secretary,Indirect,N.A.,"2018-02-12 10:27:05",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210881,10,0010210881_10,"2018-02-09",EST55,Secretary,Indirect,N.A.,"2018-02-12 10:27:29",TR_MROMBI,"Req Approver",Indirect,N.A.
0010210895,10,0010210895_10,"2018-02-09",DRFB08,,Indirect,Inforecord,"2018-02-13 16:47:06",FAR003,"Req Approver",Indirect,Inforecord
0010210895,20,0010210895_20,"2018-02-09",DRFB08,,Indirect,Inforecord,"2018-02-13 16:47:06",FAR003,"Req Approver",Indirect,Inforecord
0010210895,30,0010210895_30,"2018-02-09",DRFB08,,Indirect,Inforecord,"2018-02-13 16:47:06",FAR003,"Req Approver",Indirect,Inforecord
0010210896,10,0010210896_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:41:07",DST75,"Req Approver",Direct,Contratto
0010210898,10,0010210898_10,"2018-02-09",DST57,,Direct,Inforecord,"2018-02-12 16:40:42",DST75,"Req Approver",Direct,Inforecord
0010210899,10,0010210899_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:41:04",DST75,"Req Approver",Direct,Contratto
0010210903,10,0010210903_10,"2018-02-09",COQB09,Secretary,Indirect,Inforecord,"2018-02-14 10:39:54",COQB58,,Indirect,Inforecord
0010210903,20,0010210903_20,"2018-02-09",COQB09,Secretary,Indirect,Inforecord,"2018-02-14 10:39:54",COQB58,,Indirect,Inforecord
0010210903,30,0010210903_30,"2018-02-09",COQB09,Secretary,Indirect,Inforecord,"2018-02-14 10:39:54",COQB58,,Indirect,Inforecord
0010210903,40,0010210903_40,"2018-02-09",COQB09,Secretary,Indirect,Inforecord,"2018-02-14 10:39:54",COQB58,,Indirect,Inforecord
0010210904,10,0010210904_10,"2018-02-09",DST57,,Direct,Inforecord,"2018-02-12 16:40:43",DST75,"Req Approver",Direct,Inforecord
0010210905,10,0010210905_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:44",DST75,"Req Approver",Direct,Contratto
0010210906,10,0010210906_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:45",DST75,"Req Approver",Direct,Contratto
0010210909,10,0010210909_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:45",DST75,"Req Approver",Direct,Contratto
0010210910,10,0010210910_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:46",DST75,"Req Approver",Direct,Contratto
0010210911,10,0010210911_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:41:01",DST75,"Req Approver",Direct,Contratto
0010210913,10,0010210913_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:47",DST75,"Req Approver",Direct,Contratto
0010210914,10,0010210914_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-21 15:43:38",USR01465,"Req Approver",Direct,Contratto
0010210916,10,0010210916_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:48",DST75,"Req Approver",Direct,Contratto
0010210917,10,0010210917_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 17:59:21",USR00007,"Req Approver",Direct,Contratto
0010210919,10,0010210919_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-21 15:43:46",USR01465,"Req Approver",Direct,Contratto
0010210923,10,0010210923_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:55:10",DIR500,"Req Approver",Indirect,N.A.
0010210924,10,0010210924_10,"2018-02-09",USR00514,Secretary,Indirect,N.A.,"2018-03-05 18:49:24",DIR15,"Req Approver",Indirect,N.A.
0010210926,10,0010210926_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:56:04",DIR500,"Req Approver",Indirect,N.A.
0010210927,10,0010210927_10,"2018-02-09",USR00514,Secretary,Indirect,N.A.,"2018-02-13 09:58:40",DIR10,"Req Approver",Indirect,N.A.
0010210928,10,0010210928_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:56:11",DIR500,"Req Approver",Indirect,N.A.
0010210929,10,0010210929_10,"2018-02-09",PER04,Secretary,Indirect,N.A.,"2018-02-22 10:58:30",PER09,"Req Approver",Indirect,N.A.
0010210930,10,0010210930_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 17:59:20",USR00007,"Req Approver",Direct,Contratto
0010210931,10,0010210931_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-21 15:43:54",USR01465,"Req Approver",Direct,Contratto
0010210932,10,0010210932_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:51",DST75,"Req Approver",Direct,Contratto
0010210933,10,0010210933_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 17:59:17",USR00007,"Req Approver",Direct,Contratto
0010210936,10,0010210936_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:52",DST75,"Req Approver",Direct,Contratto
0010210937,10,0010210937_10,"2018-02-09",DST57,,Direct,N.A.,"2018-02-12 17:59:16",USR00007,"Req Approver",Direct,N.A.
0010210939,10,0010210939_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:54",DST75,"Req Approver",Direct,Contratto
0010210940,10,0010210940_10,"2018-02-09",DST57,,Direct,Contratto,"2018-02-12 16:40:59",DST75,"Req Approver",Direct,Contratto
0010210941,10,0010210941_10,"2018-02-09",USR01612,,Direct,Inforecord,"2018-02-21 15:44:02",USR01465,"Req Approver",Direct,Inforecord
0010210942,10,0010210942_10,"2018-02-09",USR01612,,Direct,N.A.,"2018-02-12 16:40:55",DST75,"Req Approver",Direct,N.A.
0010210943,10,0010210943_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:56",DST75,"Req Approver",Direct,Contratto
0010210945,10,0010210945_10,"2018-02-09",USR01612,,Direct,N.A.,"2018-02-12 16:40:56",DST75,"Req Approver",Direct,N.A.
0010210946,10,0010210946_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 17:59:14",USR00007,"Req Approver",Direct,Contratto
0010210947,10,0010210947_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:58",DST75,"Req Approver",Direct,Contratto
0010210948,10,0010210948_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:59",DST75,"Req Approver",Direct,Contratto
0010210949,10,0010210949_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:40",DST75,"Req Approver",Direct,Contratto
0010210950,10,0010210950_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:34",DST75,"Req Approver",Direct,Contratto
0010210951,10,0010210951_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:33",DST75,"Req Approver",Direct,Contratto
0010210952,10,0010210952_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:32",DST75,"Req Approver",Direct,Contratto
0010210953,10,0010210953_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:38",DST75,"Req Approver",Direct,Contratto
0010210954,10,0010210954_10,"2018-02-09",COQB09,Secretary,Indirect,Inforecord,"2018-02-09 15:40:29",COQB09,Secretary,Indirect,Inforecord
0010210955,10,0010210955_10,"2018-02-09",DIR13,,Indirect,N.A.,"2018-02-12 17:29:09",DIR30,"SES Approver",Indirect,N.A.
0010210956,10,0010210956_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-23 09:37:20",USR00470,"Req Approver",Direct,Contratto
0010210957,10,0010210957_10,"2018-02-09",DST03,Secretary,Indirect,Inforecord,"2018-02-09 16:12:37",PROC11,"Req Approver",Indirect,Inforecord
0010210957,20,0010210957_20,"2018-02-09",DST03,Secretary,Indirect,N.A.,"2018-02-09 16:12:37",PROC11,"Req Approver",Indirect,N.A.
0010210958,10,0010210958_10,"2018-02-09",USR01612,,Direct,Contratto,"2018-02-12 16:40:29",DST75,"Req Approver",Direct,Contratto
0010210959,10,0010210959_10,"2018-02-09",USR01612,,Direct,N.A.,"2018-02-21 15:51:59",DST75,"Req Approver",Direct,N.A.
0010210960,10,0010210960_10,"2018-02-09",DST61,,Direct,Inforecord,"2018-02-12 17:59:11",USR00007,"Req Approver",Direct,Inforecord
0010210962,10,0010210962_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:56:20",DIR500,"Req Approver",Indirect,N.A.
0010210964,10,0010210964_10,"2018-02-09",BIB19,Secretary,Indirect,N.A.,"2018-02-13 14:56:27",DIR500,"Req Approver",Indirect,N.A.
0010210967,10,0010210967_10,"2018-02-09",USR00060,Secretary,Indirect,N.A.,"2018-02-10 16:36:25",USR00384,"Req Approver",Indirect,N.A.
